"","user","date.new","date.is_weekend","nonsocial_usage","social_usage","steps_total","valence"
"1698",44834,"2020-04-24","0",35,1892,1753,-0.0833333333333335
"1699",44834,"2020-04-25","1",NA,NA,NA,-1
"1700",44834,"2020-04-26","1",1218,4276,720,-0.333333333333333
"1701",45145,"2020-02-01","1",4529,1566,5467,-1
"1702",45145,"2020-02-02","1",1654,1668,150,-0.833333333333333
"1703",45145,"2020-02-03","0",NA,NA,NA,-0.666666666666667
"1704",45145,"2020-02-04","0",4379,749,3353,-1
"1705",45145,"2020-02-05","0",2842,2479,4800,-1
"1706",45145,"2020-02-06","0",3837,1228,5005,-1
"1707",45145,"2020-02-07","0",5840,5098,777,-1
"1708",45145,"2020-02-08","1",737,262,10877,-1
"1709",45145,"2020-02-09","1",NA,NA,NA,-1
"1710",45145,"2020-02-10","0",4256,947,1211,-1
"1711",45145,"2020-02-11","0",2929,6988,5565,-1
"1712",45145,"2020-02-12","0",1378,4659,2766,-1
"1713",45145,"2020-02-13","0",580,264,2300,-1
"1714",45145,"2020-02-14","0",17,2928,748,-1
"1715",45145,"2020-02-15","1",1005,5325,1465,-1
"1716",45145,"2020-02-16","1",1132,2322,2706,-1
"1717",45145,"2020-02-17","0",1354,1034,8120,-1
"1718",45145,"2020-02-18","0",NA,NA,16,-1
"1719",45145,"2020-02-19","0",12451,7674,1128,-0.333333333333333
"1720",45145,"2020-02-20","0",1187,3132,4899,0
"1721",45145,"2020-02-21","0",2568,3162,7661,1
"1722",45145,"2020-02-22","1",1407,428,2198,0.333333333333333
"1723",45145,"2020-02-23","1",NA,NA,NA,-0.333333333333333
"1724",45145,"2020-02-24","0",NA,NA,NA,-1
"1725",45145,"2020-02-25","0",12820,24778,190,-0.75
"1726",45145,"2020-02-26","0",NA,NA,NA,-0.5
"1727",45145,"2020-02-27","0",149,4,0,-0.25
"1728",45145,"2020-02-28","0",2089,5936,3771,0
"1729",45145,"2020-02-29","1",2973,5658,5772,0.5
"1730",45145,"2020-03-01","1",1821,13769,1939,1
"1731",45145,"2020-03-02","0",655,792,12543,1
"1732",45145,"2020-03-03","0",NA,NA,1239,0.8
"1733",45145,"2020-03-04","0",603,330,6315,0.6
"1734",45145,"2020-03-05","0",3967,739,2062,0.4
"1735",45145,"2020-03-06","0",193,2022,3205,0.2
"1736",45145,"2020-03-07","1",1970,6028,2642,0
"1737",45145,"2020-03-08","1",NA,NA,NA,-1
"1738",45145,"2020-03-09","0",8002,4431,5145,-1
"1739",45145,"2020-03-10","0",1716,6645,7797,0
"1740",45145,"2020-03-11","0",4502,1717,9434,0.5
"1741",45145,"2020-03-12","0",3296,1966,2571,-0.25
"1742",45145,"2020-03-13","0",5,4211,748,-1
"1743",45145,"2020-03-14","1",NA,NA,237,-0.625
"1744",45145,"2020-03-15","1",369,3079,935,-0.25
"1745",45145,"2020-03-16","0",3818,17039,665,0.125
"1746",45145,"2020-03-17","0",NA,NA,NA,0.5
"1747",45145,"2020-03-18","0",3281,4211,62,-0.25
"1748",45145,"2020-03-19","0",1360,2507,1015,-1
"1749",45145,"2020-03-20","0",151,8721,1535,-1
"1750",45145,"2020-03-21","1",NA,NA,NA,-1
"1751",45145,"2020-03-22","1",27,6386,12221,-1
"1752",45145,"2020-03-23","0",NA,NA,NA,-1
"1753",45145,"2020-03-24","0",3253,7369,74,-1
"1754",45145,"2020-03-25","0",NA,NA,NA,-1
"1755",45145,"2020-03-26","0",NA,NA,NA,-1
"1756",45145,"2020-03-27","0",35,2091,54,-1
"1757",45145,"2020-03-28","1",1238,783,695,-1
"1758",45145,"2020-03-29","1",0,13,4,-1
"1759",45145,"2020-03-30","0",NA,NA,949,-1
"1760",45145,"2020-03-31","0",NA,NA,1103,-1
"1761",45145,"2020-04-01","0",NA,NA,253,-1
"1762",45145,"2020-04-02","0",245,6047,6498,-1
"1763",45145,"2020-04-03","0",154,5673,4449,-1
"1764",45145,"2020-04-04","1",200,13,5,-1
"1765",45145,"2020-04-05","1",549,1046,3992,-1
"1766",45145,"2020-04-06","0",4,272,838,-0.666666666666667
"1767",45145,"2020-04-07","0",4135,4999,62,-0.333333333333333
"1768",45145,"2020-04-08","0",11,132,1698,0
"1769",45145,"2020-04-09","0",NA,NA,NA,-1
"1770",45145,"2020-04-10","0",9275,4468,1245,-1
"1771",45145,"2020-04-11","1",3355,144,13,-1
"1772",45145,"2020-04-13","0",9312,2736,3754,-0.75
"1773",45145,"2020-04-14","0",NA,NA,NA,-0.5
"1774",45145,"2020-04-15","0",NA,NA,52,-1
"1775",45145,"2020-04-16","0",NA,NA,238,NA
"1776",45145,"2020-04-17","0",2539,3961,193,NA
"1777",45145,"2020-04-18","1",2097,8193,385,NA
"1778",45145,"2020-04-19","1",288,3438,645,NA
"1779",45145,"2020-04-20","0",NA,NA,127,NA
"1780",45145,"2020-04-21","0",388,8,12,-1
"1781",45145,"2020-04-22","0",4910,10685,175,-1
"1782",45145,"2020-04-23","0",NA,NA,37,-1
"1783",45145,"2020-04-24","0",NA,NA,NA,0.75
"1784",45145,"2020-04-25","1",687,22,6,-1
"1785",45145,"2020-04-26","1",3962,3831,1372,NA
"1786",45487,"2020-02-01",NA,NA,NA,NA,NA
"1787",45487,"2020-02-02",NA,NA,NA,NA,NA
"1788",45487,"2020-02-03",NA,NA,NA,NA,NA
"1789",45487,"2020-02-04",NA,NA,NA,NA,NA
"1790",45487,"2020-02-05",NA,NA,NA,NA,NA
"1791",45487,"2020-02-06",NA,NA,NA,NA,NA
"1792",45487,"2020-02-07",NA,NA,NA,NA,NA
"1793",45487,"2020-02-08",NA,NA,NA,NA,NA
"1794",45487,"2020-02-09",NA,NA,NA,NA,NA
"1795",45487,"2020-02-10",NA,NA,NA,NA,NA
"1796",45487,"2020-02-11",NA,NA,NA,NA,NA
"1797",45487,"2020-02-12",NA,NA,NA,NA,NA
"1798",45487,"2020-02-13",NA,NA,NA,NA,NA
"1799",45487,"2020-02-14",NA,NA,NA,NA,NA
"1800",45487,"2020-02-15",NA,9635,10572,NA,NA
"1801",45487,"2020-02-16",NA,NA,NA,NA,NA
"1802",45487,"2020-02-17",NA,NA,NA,NA,NA
"1803",45487,"2020-02-18",NA,NA,NA,NA,NA
"1804",45487,"2020-02-19",NA,NA,NA,NA,NA
"1805",45487,"2020-02-20",NA,NA,NA,NA,NA
"1806",45487,"2020-02-21",NA,NA,NA,NA,NA
"1807",45487,"2020-02-22",NA,NA,NA,NA,NA
"1808",45487,"2020-02-23",NA,NA,NA,NA,NA
"1809",45487,"2020-02-24","0",32,2903,3260,NA
"1810",45487,"2020-02-25","0",1441,4510,7797,0
"1811",45487,"2020-02-26","0",686,1856,973,-1
"1812",45487,"2020-02-27","0",5046,2306,3536,-1
"1813",45487,"2020-02-28","0",2539,2414,197,0
"1814",45487,"2020-02-29","1",28544,6013,5772,-0.2
"1815",45487,"2020-03-01","1",NA,NA,NA,-0.4
"1816",45487,"2020-03-02","0",1820,11443,6492,-0.6
"1817",45487,"2020-03-03","0",15853,4665,234,-0.8
"1818",45487,"2020-03-04","0",NA,NA,NA,-1
"1819",45487,"2020-03-05","0",1460,659,4668,-0.5
"1820",45487,"2020-03-06","0",16290,24778,137,0
"1821",45487,"2020-03-07","1",13,676,816,0.5
"1822",45487,"2020-03-08","1",2786,1472,6186,1
"1823",45487,"2020-03-09","0",1338,910,751,-1
"1824",45487,"2020-03-10","0",NA,NA,NA,-1
"1825",45487,"2020-03-11","0",97,1871,2237,-0.333333333333333
"1826",45487,"2020-03-12","0",7229,3708,4324,0.333333333333333
"1827",45487,"2020-03-13","0",10742,3961,5169,1
"1828",45487,"2020-03-14","1",NA,NA,2636,0
"1829",45487,"2020-03-15","1",1731,2552,2903,-1
"1830",45487,"2020-03-16","0",557,1437,1947,NA
"1831",45487,"2020-03-17","0",NA,NA,280,NA
"1832",45487,"2020-03-18","0",1661,3438,80,NA
"1833",45487,"2020-03-19","0",1574,1420,1993,NA
"1834",45487,"2020-03-20","0",324,995,416,NA
"1835",45487,"2020-03-21","1",9047,718,1008,NA
"1836",45487,"2020-03-22","1",NA,NA,NA,NA
"1837",45487,"2020-03-23","0",981,5438,1226,NA
"1838",45487,"2020-03-24","0",NA,NA,392,NA
"1839",45487,"2020-03-25","0",1398,3095,734,NA
"1840",45487,"2020-03-26","0",NA,NA,NA,NA
"1841",45487,"2020-03-27","0",397,1837,3063,NA
"1842",45487,"2020-03-28","1",1392,2350,1523,NA
"1843",45487,"2020-03-29",NA,NA,NA,NA,NA
"1844",45487,"2020-03-30","0",983,1243,62,NA
"1845",45487,"2020-03-31","0",7963,483,33,-1
"1846",45487,"2020-04-01","0",10578,6785,2736,-1
"1847",45487,"2020-04-02","0",NA,NA,NA,-1
"1848",45487,"2020-04-03","0",NA,NA,82,-0.75
"1849",45487,"2020-04-04","1",11605,2465,2574,-0.5
"1850",45487,"2020-04-05","1",369,3540,940,-0.25
"1851",45487,"2020-04-06","0",1398,2709,831,0
"1852",45487,"2020-04-07","0",939,2128,0,-1
"1853",45487,"2020-04-08","0",1601,4653,1083,-0.5
"1854",45487,"2020-04-09","0",NA,NA,65,0
"1855",45487,"2020-04-10","0",1058,7993,1245,0.333333333333333
"1856",45487,"2020-04-11","1",6694,12070,196,0.666666666666667
"1857",45487,"2020-04-13","0",NA,NA,NA,1
"1858",45487,"2020-04-14","0",NA,NA,NA,0.333333333333333
"1859",45487,"2020-04-15","0",18098,9494,2176,-0.333333333333333
"1860",45487,"2020-04-16","0",NA,NA,NA,-1
"1861",45487,"2020-04-17","0",NA,NA,NA,-1
"1862",45487,"2020-04-18","1",1918,2917,1717,-1
"1863",45487,"2020-04-19","1",NA,NA,117,-1
"1864",45487,"2020-04-20","0",NA,NA,11,-1
"1865",45487,"2020-04-21","0",NA,NA,10,-1
"1866",45487,"2020-04-22","0",2315,6290,391,NA
"1867",45487,"2020-04-23",NA,NA,NA,NA,NA
"1868",45487,"2020-04-24",NA,NA,NA,NA,NA
"1869",45487,"2020-04-25",NA,NA,NA,NA,NA
"1870",45487,"2020-04-26",NA,NA,NA,NA,NA
"1871",45941,"2020-02-01","1",1333,1084,4876,0
"1872",45941,"2020-02-02","1",NA,NA,NA,-1
"1873",45941,"2020-02-03","0",1028,2831,2893,-1
"1874",45941,"2020-02-04","0",4379,750,6586,-1
"1875",45941,"2020-02-05","0",2290,5745,190,-1
"1876",45941,"2020-02-06","0",3627,7765,175,-1
"1877",45941,"2020-02-07","0",NA,NA,8062,-1
"1878",45941,"2020-02-08","1",20961,1923,17,0
"1879",45941,"2020-02-09","1",6486,4547,8743,0.25
"1880",45941,"2020-02-10","0",NA,NA,NA,0.5
"1881",45941,"2020-02-11","0",18388,3498,8596,0.75
"1882",45941,"2020-02-12","0",2656,1867,10643,1
"1883",45941,"2020-02-13","0",1580,264,2249,-1
"1884",45941,"2020-02-14","0",7446,2394,15328,-1
"1885",45941,"2020-02-15","1",NA,NA,NA,-1
"1886",45941,"2020-02-16","1",903,1652,5787,-1
"1887",45941,"2020-02-17","0",1098,2519,9078,-1
"1888",45941,"2020-02-18","0",7474,3225,12292,-1
"1889",45941,"2020-02-19","0",NA,NA,2158,-1
"1890",45941,"2020-02-20","0",1297,5735,6709,-0.75
"1891",45941,"2020-02-21","0",3603,1759,744,-0.5
"1892",45941,"2020-02-22","1",NA,NA,NA,-0.25
"1893",45941,"2020-02-23","1",1810,2776,2168,0
"1894",45941,"2020-02-24","0",1446,430,1032,1
"1895",45941,"2020-02-25","0",1311,1544,6023,0
"1896",45941,"2020-02-26","0",4173,6242,10503,-1
"1897",45941,"2020-02-27","0",1173,2273,3771,0
"1898",45941,"2020-02-28","0",730,205,171,0.5
"1899",45941,"2020-02-29","1",193,2052,3478,1
"1900",45941,"2020-03-01","1",1816,625,51,-1
"1901",45941,"2020-03-02","0",4176,4966,5722,-1
"1902",45941,"2020-03-03","0",1717,2196,7819,-1
"1903",45941,"2020-03-04","0",7876,10979,6800,-0.5
"1904",45941,"2020-03-05","0",4213,1027,1721,0
"1905",45941,"2020-03-06","0",161,2827,5211,NA
"1906",45941,"2020-03-07","1",7156,3203,142,NA
"1907",45941,"2020-03-08","1",3510,12130,5721,NA
"1908",45941,"2020-03-09","0",1155,1454,1766,NA
"1909",45941,"2020-03-10","0",1169,730,637,NA
"1910",45941,"2020-03-11",NA,NA,NA,NA,NA
"1911",45941,"2020-03-12",NA,NA,NA,NA,NA
"1912",45941,"2020-03-13",NA,NA,NA,NA,NA
"1913",45941,"2020-03-14",NA,NA,NA,NA,NA
"1914",45941,"2020-03-15",NA,NA,NA,NA,NA
"1915",45941,"2020-03-16",NA,NA,NA,NA,NA
"1916",45941,"2020-03-17",NA,0,76,NA,NA
"1917",45941,"2020-03-18",NA,NA,NA,NA,NA
"1918",45941,"2020-03-19",NA,NA,NA,NA,NA
"1919",45941,"2020-03-20",NA,NA,NA,NA,NA
"1920",45941,"2020-03-21",NA,NA,NA,NA,NA
"1921",45941,"2020-03-22",NA,NA,NA,NA,NA
"1922",45941,"2020-03-23",NA,NA,NA,NA,NA
"1923",45941,"2020-03-24",NA,68,1475,NA,NA
"1924",45941,"2020-03-25",NA,NA,NA,NA,NA
"1925",45941,"2020-03-26",NA,NA,NA,NA,NA
"1926",45941,"2020-03-27",NA,NA,NA,NA,NA
"1927",45941,"2020-03-28",NA,NA,NA,NA,NA
"1928",45941,"2020-03-29",NA,NA,NA,NA,NA
"1929",45941,"2020-03-30",NA,NA,NA,NA,NA
"1930",45941,"2020-03-31",NA,NA,NA,NA,NA
"1931",45941,"2020-04-01",NA,NA,NA,NA,NA
"1932",45941,"2020-04-02",NA,NA,NA,NA,NA
"1933",45941,"2020-04-03",NA,NA,NA,NA,NA
"1934",45941,"2020-04-04",NA,NA,NA,NA,NA
"1935",45941,"2020-04-05",NA,NA,NA,NA,NA
"1936",45941,"2020-04-06",NA,NA,NA,NA,NA
"1937",45941,"2020-04-07",NA,NA,NA,NA,NA
"1938",45941,"2020-04-08",NA,NA,NA,NA,NA
"1939",45941,"2020-04-09",NA,NA,NA,NA,NA
"1940",45941,"2020-04-10",NA,NA,NA,NA,NA
"1941",45941,"2020-04-11",NA,NA,NA,NA,NA
"1942",45941,"2020-04-13",NA,1277,6346,NA,NA
"1943",45941,"2020-04-14",NA,NA,NA,NA,NA
"1944",45941,"2020-04-15",NA,NA,NA,NA,NA
"1945",45941,"2020-04-16",NA,NA,NA,NA,NA
"1946",45941,"2020-04-17",NA,NA,NA,NA,NA
"1947",45941,"2020-04-18",NA,NA,NA,NA,NA
"1948",45941,"2020-04-19",NA,698,163,NA,NA
"1949",45941,"2020-04-20",NA,NA,NA,NA,NA
"1950",45941,"2020-04-21",NA,NA,NA,NA,NA
"1951",45941,"2020-04-22",NA,NA,NA,NA,NA
"1952",45941,"2020-04-23",NA,NA,NA,NA,NA
"1953",45941,"2020-04-24",NA,NA,NA,NA,NA
"1954",45941,"2020-04-25",NA,NA,NA,NA,NA
"1955",45941,"2020-04-26",NA,14990,5134,NA,NA
"1956",46876,"2020-02-01","1",NA,NA,1403,0
"1957",46876,"2020-02-02","1",1898,410,390,-1
"1958",46876,"2020-02-03","0",29434,9548,5585,-1
"1959",46876,"2020-02-04","0",1024,1574,3246,-1
"1960",46876,"2020-02-05","0",3608,2911,6830,1
"1961",46876,"2020-02-06","0",1626,831,1963,-1
"1962",46876,"2020-02-07","0",NA,NA,NA,-1
"1963",46876,"2020-02-08","1",8602,3876,5049,-1
"1964",46876,"2020-02-09","1",705,481,1896,-0.333333333333333
"1965",46876,"2020-02-10","0",1963,2176,2544,0.333333333333333
"1966",46876,"2020-02-11","0",2350,311,5449,1
"1967",46876,"2020-02-12","0",7665,8421,5308,-1
"1968",46876,"2020-02-13","0",2002,8499,7296,-1
"1969",46876,"2020-02-14",NA,NA,NA,NA,-1
"1970",46876,"2020-02-15","1",2614,6220,4528,-1
"1971",46876,"2020-02-16","1",257,481,1847,-1
"1972",46876,"2020-02-17","0",12473,1207,305,-1
"1973",46876,"2020-02-18","0",NA,NA,NA,-1
"1974",46876,"2020-02-19","0",1300,997,24,-0.0833333333333335
"1975",46876,"2020-02-20","0",3608,2437,12313,0.833333333333333
"1976",46876,"2020-02-21","0",4931,5922,2405,0.375
"1977",46876,"2020-02-22","1",234,455,353,-0.0833333333333335
"1978",46876,"2020-02-23","1",2074,6604,2279,-0.541666666666667
"1979",46876,"2020-02-24","0",2052,3281,2277,-1
"1980",46876,"2020-02-25","0",1821,831,1912,-1
"1981",46876,"2020-02-26","0",2563,2332,10525,1
"1982",46876,"2020-02-27","0",4190,1816,7576,-1
"1983",46876,"2020-02-28","0",1243,871,1750,-1
"1984",46876,"2020-02-29","1",1709,7708,6945,-0.333333333333333
"1985",46876,"2020-03-01","1",34,1437,3947,0.333333333333333
"1986",46876,"2020-03-02","0",13761,10329,2960,1
"1987",46876,"2020-03-03","0",13635,2825,3617,-1
"1988",46876,"2020-03-04","0",10791,20364,6837,-0.5
"1989",46876,"2020-03-05","0",34,1569,2059,0
"1990",46876,"2020-03-06","0",3409,7698,5332,-1
"1991",46876,"2020-03-07","1",2472,2184,2405,-0.333333333333333
"1992",46876,"2020-03-08","1",18,410,355,0.333333333333333
"1993",46876,"2020-03-09","0",9205,1641,7557,1
"1994",46876,"2020-03-10","0",509,3754,124,0.6
"1995",46876,"2020-03-11","0",948,1034,8042,0.2
"1996",46876,"2020-03-12","0",184,1650,381,-0.2
"1997",46876,"2020-03-13","0",847,11443,6446,-0.6
"1998",46876,"2020-03-14","1",982,12196,2038,-1
"1999",46876,"2020-03-15","1",NA,NA,NA,-0.666666666666667
"2000",46876,"2020-03-16","0",2130,3209,158,-0.333333333333333
"2001",46876,"2020-03-17","0",NA,NA,NA,0
"2002",46876,"2020-03-18","0",NA,NA,NA,-0.5
"2003",46876,"2020-03-19","0",NA,NA,15,-1
"2004",46876,"2020-03-20","0",12055,1619,669,-1
"2005",46876,"2020-03-21","1",2580,4212,1670,-1
"2006",46876,"2020-03-22","1",NA,NA,3219,-1
"2007",46876,"2020-03-23","0",NA,NA,NA,-1
"2008",46876,"2020-03-24","0",1822,12578,1034,-1
"2009",46876,"2020-03-25","0",NA,NA,NA,-1
"2010",46876,"2020-03-26","0",3095,13641,NA,-1
"2011",46876,"2020-03-27","0",NA,NA,2641,NA
"2012",46876,"2020-03-28","1",903,1715,4548,NA
"2013",46876,"2020-03-29","1",2960,4393,5871,NA
"2014",46876,"2020-03-30","0",1302,3565,2987,NA
"2015",46876,"2020-03-31","0",NA,NA,81,NA
"2016",46876,"2020-04-01","0",NA,NA,NA,0.666666666666667
"2017",46876,"2020-04-02","0",3473,1083,0,0.111111111111111
"2018",46876,"2020-04-03","0",NA,NA,NA,-0.444444444444444
"2019",46876,"2020-04-04","1",NA,NA,164,-1
"2020",46876,"2020-04-05","1",839,1212,6,-1
"2021",46876,"2020-04-06","0",NA,NA,NA,0.25
"2022",46876,"2020-04-07","0",11943,3852,2114,NA
"2023",46876,"2020-04-08","0",3253,9228,160,NA
"2024",46876,"2020-04-09","0",469,6047,7168,NA
"2025",46876,"2020-04-10","0",8042,3075,200,NA
"2026",46876,"2020-04-11","1",560,3470,448,NA
"2027",46876,"2020-04-13","0",4,272,842,-0.5
"2028",46876,"2020-04-14","0",NA,NA,NA,-1
"2029",46876,"2020-04-15","0",NA,NA,19,-0.75
"2030",46876,"2020-04-16","0",NA,NA,NA,-0.5
"2031",46876,"2020-04-17","0",846,1866,1588,-0.25
"2032",46876,"2020-04-18","1",1429,14158,879,0
"2033",46876,"2020-04-19","1",1013,1816,1896,NA
"2034",46876,"2020-04-20","0",NA,NA,23,NA
"2035",46876,"2020-04-21","0",4339,4030,10,NA
"2036",46876,"2020-04-22","0",4096,1243,64,NA
"2037",46876,"2020-04-23","0",NA,NA,1,NA
"2038",46876,"2020-04-24","0",560,3424,404,0
"2039",46876,"2020-04-25","1",289,2064,742,NA
"2040",46876,"2020-04-26","1",16335,18064,0,NA
"2041",47586,"2020-02-01",NA,0,116,NA,NA
"2042",47586,"2020-02-02",NA,NA,NA,NA,NA
"2043",47586,"2020-02-03",NA,NA,NA,NA,NA
"2044",47586,"2020-02-04",NA,NA,NA,NA,NA
"2045",47586,"2020-02-05",NA,NA,NA,NA,NA
"2046",47586,"2020-02-06","0",1403,2487,4288,NA
"2047",47586,"2020-02-07","0",9358,7765,137,NA
"2048",47586,"2020-02-08","1",NA,NA,4140,-1
"2049",47586,"2020-02-09","1",4854,417,2240,-1
"2050",47586,"2020-02-10","0",3358,2442,8723,-1
"2051",47586,"2020-02-11","0",NA,NA,3665,-0.75
"2052",47586,"2020-02-12","0",2158,9589,10691,-0.5
"2053",47586,"2020-02-13","0",3294,256,2720,-1
"2054",47586,"2020-02-14","0",2240,8125,8042,-1
"2055",47586,"2020-02-15","1",4308,2759,4236,-1
"2056",47586,"2020-02-16","1",349,1388,472,-1
"2057",47586,"2020-02-17","0",2235,5071,5455,-1
"2058",47586,"2020-02-18","0",NA,NA,NA,-1
"2059",47586,"2020-02-19","0",15682,1649,6612,-0.5
"2060",47586,"2020-02-20","0",22,1193,61,0
"2061",47586,"2020-02-21","0",10080,2196,262,-0.2
"2062",47586,"2020-02-22","1",117,4163,609,-0.4
"2063",47586,"2020-02-23","1",12473,1051,353,-0.6
"2064",47586,"2020-02-24","0",939,10393,7365,-0.8
"2065",47586,"2020-02-25","0",2128,339,2337,-1
"2066",47586,"2020-02-26","0",8929,1454,1766,-0.833333333333333
"2067",47586,"2020-02-27","0",3920,8980,8823,-0.666666666666667
"2068",47586,"2020-02-28","0",5633,2374,1340,0
"2069",47586,"2020-02-29","1",3289,2322,9238,-1
"2070",47586,"2020-03-01","1",2144,947,2723,-1
"2071",47586,"2020-03-02","0",4202,517,6195,-1
"2072",47586,"2020-03-03","0",2042,3029,30581,-1
"2073",47586,"2020-03-04","0",842,823,620,-1
"2074",47586,"2020-03-05","0",NA,NA,NA,-1
"2075",47586,"2020-03-06","0",3494,1449,3939,-1
"2076",47586,"2020-03-07","1",NA,NA,NA,-1
"2077",47586,"2020-03-08","1",NA,NA,NA,-1
"2078",47586,"2020-03-09","0",324,968,1415,-0.6
"2079",47586,"2020-03-10","0",NA,NA,NA,-0.2
"2080",47586,"2020-03-11","0",1179,2077,6237,0.2
"2081",47586,"2020-03-12","0",NA,NA,10993,0.6
"2082",47586,"2020-03-13","0",3315,1867,11464,1
"2083",47586,"2020-03-14","1",3,168,109,0
"2084",47586,"2020-03-15","1",NA,NA,NA,NA
"2085",47586,"2020-03-16","0",661,2372,746,NA
"2086",47586,"2020-03-17","0",143,446,106,NA
"2087",47586,"2020-03-18","0",125,506,373,NA
"2088",47586,"2020-03-19","0",85,2938,2933,NA
"2089",47586,"2020-03-20","0",NA,NA,57,NA
"2090",47586,"2020-03-21","1",NA,NA,380,NA
"2091",47586,"2020-03-22","1",24204,5488,4109,NA
"2092",47586,"2020-03-23","0",1868,5194,936,NA
"2093",47586,"2020-03-24","0",7447,2611,349,NA
"2094",47586,"2020-03-25","0",NA,NA,NA,NA
"2095",47586,"2020-03-26","0",NA,NA,NA,NA
"2096",47586,"2020-03-27","0",NA,NA,NA,NA
"2097",47586,"2020-03-28","1",NA,NA,294,NA
"2098",47586,"2020-03-29","1",NA,NA,153,NA
"2099",47586,"2020-03-30","0",1428,2667,40,NA
"2100",47586,"2020-03-31","0",2445,1552,2958,NA
"2101",47586,"2020-04-01","0",NA,NA,NA,NA
"2102",47586,"2020-04-02","0",6788,10925,156,NA
"2103",47586,"2020-04-03","0",0,37658,0,NA
"2104",47586,"2020-04-04","1",2648,4972,2330,0
"2105",47586,"2020-04-05","1",313,103,3049,NA
"2106",47586,"2020-04-06","0",5126,9524,8800,NA
"2107",47586,"2020-04-07","0",NA,NA,3228,NA
"2108",47586,"2020-04-08","0",1661,3532,74,NA
"2109",47586,"2020-04-09","0",812,900,406,NA
"2110",47586,"2020-04-10","0",4000,3791,441,NA
"2111",47586,"2020-04-11","1",4510,4456,208,NA
"2112",47586,"2020-04-13","0",NA,NA,119,NA
"2113",47586,"2020-04-14","0",1822,1379,2482,NA
"2114",47586,"2020-04-15","0",9292,3481,2202,NA
"2115",47586,"2020-04-16","0",NA,NA,2724,NA
"2116",47586,"2020-04-17","0",4964,2039,3804,NA
"2117",47586,"2020-04-18","1",5147,4212,1717,NA
"2118",47586,"2020-04-19","1",4462,7765,90,NA
"2119",47586,"2020-04-20","0",119,4474,660,NA
"2120",47586,"2020-04-21","0",3688,2667,36,NA
"2121",47586,"2020-04-22","0",NA,NA,58,NA
"2122",47586,"2020-04-23","0",17366,6174,1076,NA
"2123",47586,"2020-04-24","0",214,3848,2453,NA
"2124",47586,"2020-04-25","1",NA,NA,2648,NA
"2125",47586,"2020-04-26","1",831,5975,1234,NA
"2126",50609,"2020-02-01","1",1697,9545,7649,-1
"2127",50609,"2020-02-02","1",NA,NA,1465,0
"2128",50609,"2020-02-03","0",11139,19790,1990,1
"2129",50609,"2020-02-04","0",1854,5610,7887,-1
"2130",50609,"2020-02-05","0",3552,2229,4624,-1
"2131",50609,"2020-02-06","0",14956,3256,7493,-1
"2132",50609,"2020-02-07","0",NA,NA,47,-1
"2133",50609,"2020-02-08","1",8178,4605,7807,-1
"2134",50609,"2020-02-09","1",319,6013,5647,-1
"2135",50609,"2020-02-10","0",NA,NA,4602,-1
"2136",50609,"2020-02-11","0",NA,NA,NA,-1
"2137",50609,"2020-02-12","0",NA,NA,6252,-1
"2138",50609,"2020-02-13","0",4502,1989,6253,0.5
"2139",50609,"2020-02-14","0",3294,339,2220,-1
"2140",50609,"2020-02-15","1",2128,537,1566,-1
"2141",50609,"2020-02-16","1",NA,NA,NA,-0.1875
"2142",50609,"2020-02-17","0",1273,1300,4888,0
"2143",50609,"2020-02-18","0",3520,9703,3571,0.5
"2144",50609,"2020-02-19","0",3315,1989,6178,1
"2145",50609,"2020-02-20","0",12763,3297,7715,NA
"2146",50609,"2020-02-21","0",5406,5312,4474,NA
"2147",50609,"2020-02-22","1",1333,1084,3985,NA
"2148",50609,"2020-02-23","1",NA,NA,NA,NA
"2149",50609,"2020-02-24","0",527,966,1921,NA
"2150",50609,"2020-02-25","0",1378,2340,3416,-1
"2151",50609,"2020-02-26","0",2518,4035,6318,-1
"2152",50609,"2020-02-27","0",2344,3862,7493,-0.5
"2153",50609,"2020-02-28","0",3296,2067,2645,0
"2154",50609,"2020-02-29","1",206,47,0,0.5
"2155",50609,"2020-03-01","1",3926,822,11501,1
"2156",50609,"2020-03-02","0",8178,4706,6719,0.6
"2157",50609,"2020-03-03","0",2416,668,20709,0.2
"2158",50609,"2020-03-04","0",NA,NA,5299,-0.2
"2159",50609,"2020-03-05","0",6850,11842,3291,-0.6
"2160",50609,"2020-03-06","0",1337,1976,2457,-1
"2161",50609,"2020-03-07","1",3236,12784,411,-1
"2162",50609,"2020-03-08","1",382,1304,85,-1
"2163",50609,"2020-03-09","0",2206,3497,6296,-1
"2164",50609,"2020-03-10","0",NA,NA,NA,-1
"2165",50609,"2020-03-11","0",8225,856,5804,-1
"2166",50609,"2020-03-12","0",339,389,2813,-1
"2167",50609,"2020-03-13","0",2248,1953,3521,1
"2168",50609,"2020-03-14","1",NA,NA,2,0.5
"2169",50609,"2020-03-15","1",NA,NA,102,0
"2170",50609,"2020-03-16","0",NA,NA,2843,-0.5
"2171",50609,"2020-03-17","0",NA,NA,NA,-1
"2172",50609,"2020-03-18","0",NA,NA,40,-1
"2173",50609,"2020-03-19","0",8929,1429,2195,NA
"2174",50609,"2020-03-20","0",2656,1148,2810,NA
"2175",50609,"2020-03-21","1",NA,NA,244,NA
"2176",50609,"2020-03-22","1",NA,NA,78,NA
