"","user","date.new","date.is_weekend","nonsocial_usage","social_usage","steps_total"
"4817","48274","2020-03-28",NA,NA,NA,NA
"4818","48274","2020-03-29",NA,NA,NA,NA
"4819","48274","2020-03-30",NA,NA,NA,NA
"4820","48274","2020-03-31",NA,NA,NA,NA
"4821","48274","2020-04-01",NA,NA,NA,NA
"4822","48274","2020-04-02",NA,NA,NA,NA
"4823","48274","2020-04-03",NA,NA,NA,NA
"4824","48274","2020-04-04",NA,NA,NA,NA
"4825","48274","2020-04-05",NA,NA,NA,NA
"4826","48274","2020-04-06",NA,NA,NA,NA
"4827","48274","2020-04-07",NA,NA,NA,NA
"4828","48274","2020-04-08",NA,NA,NA,NA
"4829","48274","2020-04-09",NA,NA,NA,NA
"4830","48274","2020-04-10",NA,NA,NA,NA
"4831","48274","2020-04-11",NA,NA,NA,NA
"4832","48274","2020-04-13",NA,NA,NA,NA
"4833","48274","2020-04-14",NA,NA,NA,NA
"4834","48274","2020-04-15",NA,NA,NA,NA
"4835","48274","2020-04-16",NA,NA,NA,NA
"4836","48274","2020-04-17",NA,NA,NA,NA
"4837","48274","2020-04-18",NA,NA,NA,NA
"4838","48274","2020-04-19",NA,NA,NA,NA
"4839","48274","2020-04-20",NA,NA,NA,NA
"4840","48274","2020-04-21",NA,NA,NA,NA
"4841","48274","2020-04-22",NA,NA,NA,NA
"4842","48274","2020-04-23",NA,NA,NA,NA
"4843","48274","2020-04-24",NA,NA,NA,NA
"4844","48274","2020-04-25",NA,NA,NA,NA
"4845","48274","2020-04-26",NA,NA,NA,NA
"4846","48673","2020-02-01","1",6688,13175,6830
"4847","48673","2020-02-02","1",1068,3050,0
"4848","48673","2020-02-03","0",102,1136,4973
"4849","48673","2020-02-04","0",1532,8407,6638
"4850","48673","2020-02-05","0",70,3311,0
"4851","48673","2020-02-06","0",1183,266,23378
"4852","48673","2020-02-07","0",2452,3019,2082
"4853","48673","2020-02-08","1",344,3087,3299
"4854","48673","2020-02-09","1",269,1845,7034
"4855","48673","2020-02-10","0",1614,4262,3618
"4856","48673","2020-02-11","0",NA,NA,NA
"4857","48673","2020-02-12","0",1270,667,5789
"4858","48673","2020-02-13","0",1233,7365,6834
"4859","48673","2020-02-14","0",5798,1411,2648
"4860","48673","2020-02-15","1",NA,NA,NA
"4861","48673","2020-02-16","1",1491,4715,NA
"4862","48673","2020-02-17","0",1218,5144,52
"4863","48673","2020-02-18","0",126,284,50000
"4864","48673","2020-02-19","0",3767,3278,8732
"4865","48673","2020-02-20","0",NA,NA,NA
"4866","48673","2020-02-21","0",686,463,10987
"4867","48673","2020-02-22","1",1416,4597,NA
"4868","48673","2020-02-23","1",304,869,3419
"4869","48673","2020-02-24","0",7841,9893,4942
"4870","48673","2020-02-25","0",32798,7202,2485
"4871","48673","2020-02-26","0",NA,NA,5074
"4872","48673","2020-02-27","0",1443,2680,11010
"4873","48673","2020-02-28","0",4369,47,NA
"4874","48673","2020-02-29","1",164,5,30
"4875","48673","2020-03-01","1",562,749,3266
"4876","48673","2020-03-02","0",1559,3127,43
"4877","48673","2020-03-03","0",3063,2118,0
"4878","48673","2020-03-04","0",NA,NA,NA
"4879","48673","2020-03-05","0",222,1513,1850
"4880","48673","2020-03-06","0",457,1408,6111
"4881","48673","2020-03-07","1",5933,3079,5272
"4882","48673","2020-03-08","1",4809,2186,7558
"4883","48673","2020-03-09","0",NA,NA,13708
"4884","48673","2020-03-10","0",2524,2079,227
"4885","48673","2020-03-11","0",2229,2437,12141
"4886","48673","2020-03-12","0",18618,6236,14871
"4887","48673","2020-03-13","0",1267,1708,285
"4888","48673","2020-03-14","1",5833,861,98
"4889","48673","2020-03-15","1",203,330,190
"4890","48673","2020-03-16","0",1180,4500,1010
"4891","48673","2020-03-17","0",2215,733,NA
"4892","48673","2020-03-18","0",NA,NA,108
"4893","48673","2020-03-19","0",NA,NA,74
"4894","48673","2020-03-20","0",774,2443,18
"4895","48673","2020-03-21","1",NA,NA,NA
"4896","48673","2020-03-22","1",2812,986,460
"4897","48673","2020-03-23","0",NA,NA,37
"4898","48673","2020-03-24","0",737,5374,497
"4899","48673","2020-03-25","0",698,13924,2564
"4900","48673","2020-03-26","0",219,9184,137
"4901","48673","2020-03-27","0",187,2255,3598
"4902","48673","2020-03-28","1",1062,995,414
"4903","48673","2020-03-29","1",NA,NA,NA
"4904","48673","2020-03-30","0",1436,6015,8303
"4905","48673","2020-03-31","0",NA,NA,48
"4906","48673","2020-04-01","0",8466,3756,NA
"4907","48673","2020-04-02","0",2647,540,1462
"4908","48673","2020-04-03","0",2424,1332,1798
"4909","48673","2020-04-04","1",3878,177,4515
"4910","48673","2020-04-05","1",3826,6833,1812
"4911","48673","2020-04-06","0",120,3370,12132
"4912","48673","2020-04-07","0",802,47,3903
"4913","48673","2020-04-08","0",1062,988,285
"4914","48673","2020-04-09","0",NA,NA,56
"4915","48673","2020-04-10","0",5136,4726,1912
"4916","48673","2020-04-11","1",99,2519,1925
"4917","48673","2020-04-13","0",1213,1132,0
"4918","48673","2020-04-14",NA,NA,NA,NA
"4919","48673","2020-04-15",NA,NA,NA,NA
"4920","48673","2020-04-16",NA,NA,NA,NA
"4921","48673","2020-04-17",NA,NA,NA,NA
"4922","48673","2020-04-18",NA,NA,NA,NA
"4923","48673","2020-04-19",NA,NA,NA,NA
"4924","48673","2020-04-20",NA,NA,NA,NA
"4925","48673","2020-04-21",NA,NA,NA,NA
"4926","48673","2020-04-22",NA,NA,NA,NA
"4927","48673","2020-04-23",NA,NA,NA,NA
"4928","48673","2020-04-24",NA,NA,NA,NA
"4929","48673","2020-04-25",NA,NA,NA,NA
"4930","48673","2020-04-26",NA,NA,NA,NA
"4931","48894","2020-02-01","1",5,329,10758
"4932","48894","2020-02-02","1",376,717,2782
"4933","48894","2020-02-03","0",2875,4922,9707
"4934","48894","2020-02-04","0",294,595,5851
"4935","48894","2020-02-05","0",1665,5969,1
"4936","48894","2020-02-06","0",3,1529,723
"4937","48894","2020-02-07","0",1456,2458,4280
"4938","48894","2020-02-08","1",4759,5112,5919
"4939","48894","2020-02-09","1",NA,NA,NA
"4940","48894","2020-02-10","0",1516,3233,16032
"4941","48894","2020-02-11","0",857,1250,1028
"4942","48894","2020-02-12","0",642,2393,13066
"4943","48894","2020-02-13","0",1275,803,3207
"4944","48894","2020-02-14","0",NA,NA,NA
"4945","48894","2020-02-15","1",1338,4547,8879
"4946","48894","2020-02-16","1",NA,NA,2087
"4947","48894","2020-02-17","0",NA,NA,NA
"4948","48894","2020-02-18","0",NA,NA,2777
"4949","48894","2020-02-19","0",NA,NA,7053
"4950","48894","2020-02-20","0",34,740,24403
"4951","48894","2020-02-21","0",6338,2166,5462
"4952","48894","2020-02-22","1",310,5940,NA
"4953","48894","2020-02-23","1",1124,2457,2551
"4954","48894","2020-02-24","0",238,1329,NA
"4955","48894","2020-02-25","0",NA,NA,NA
"4956","48894","2020-02-26","0",NA,NA,8486
"4957","48894","2020-02-27","0",NA,NA,5730
"4958","48894","2020-02-28","0",503,1448,NA
"4959","48894","2020-02-29","1",905,3029,4622
"4960","48894","2020-03-01","1",13761,9297,5049
"4961","48894","2020-03-02","0",137,3045,2422
"4962","48894","2020-03-03","0",875,491,4659
"4963","48894","2020-03-04","0",498,6803,13153
"4964","48894","2020-03-05","0",26,1718,1248
"4965","48894","2020-03-06","0",4080,3010,0
"4966","48894","2020-03-07","1",3262,715,6025
"4967","48894","2020-03-08","1",NA,NA,6685
"4968","48894","2020-03-09","0",NA,NA,NA
"4969","48894","2020-03-10","0",NA,NA,6689
"4970","48894","2020-03-11","0",386,142,1782
"4971","48894","2020-03-12","0",1168,2922,7591
"4972","48894","2020-03-13","0",5485,2488,NA
"4973","48894","2020-03-14","1",848,10328,NA
"4974","48894","2020-03-15","1",129,846,1630
"4975","48894","2020-03-16","0",1160,4337,354
"4976","48894","2020-03-17","0",852,118,41
"4977","48894","2020-03-18","0",510,4771,808
"4978","48894","2020-03-19","0",1202,705,66
"4979","48894","2020-03-20","0",590,1980,151
"4980","48894","2020-03-21","1",413,1816,1787
"4981","48894","2020-03-22","1",NA,NA,NA
"4982","48894","2020-03-23","0",1778,7083,684
"4983","48894","2020-03-24","0",1399,5977,3194
"4984","48894","2020-03-25","0",557,9785,770
"4985","48894","2020-03-26","0",118,490,0
"4986","48894","2020-03-27","0",NA,NA,2667
"4987","48894","2020-03-28","1",NA,NA,124
"4988","48894","2020-03-29","1",NA,NA,255
"4989","48894","2020-03-30","0",1284,3990,404
"4990","48894","2020-03-31","0",10559,8135,847
"4991","48894","2020-04-01","0",NA,NA,153
"4992","48894","2020-04-02","0",90,1113,30
"4993","48894","2020-04-03","0",10180,3251,1360
"4994","48894","2020-04-04","1",NA,NA,213
"4995","48894","2020-04-05","1",7014,7036,NA
"4996","48894","2020-04-06","0",2721,6289,0
"4997","48894","2020-04-07","0",4061,6122,1069
"4998","48894","2020-04-08","0",NA,NA,NA
"4999","48894","2020-04-09","0",899,5118,181
"5000","48894","2020-04-10",NA,NA,NA,NA
"5001","48894","2020-04-11",NA,NA,NA,NA
"5002","48894","2020-04-13",NA,NA,NA,NA
"5003","48894","2020-04-14",NA,NA,NA,NA
"5004","48894","2020-04-15",NA,NA,NA,NA
"5005","48894","2020-04-16",NA,NA,NA,NA
"5006","48894","2020-04-17",NA,NA,NA,NA
"5007","48894","2020-04-18",NA,NA,NA,NA
"5008","48894","2020-04-19",NA,NA,NA,NA
"5009","48894","2020-04-20",NA,NA,NA,NA
"5010","48894","2020-04-21",NA,NA,NA,NA
"5011","48894","2020-04-22",NA,NA,NA,NA
"5012","48894","2020-04-23",NA,NA,NA,NA
"5013","48894","2020-04-24",NA,NA,NA,NA
"5014","48894","2020-04-25",NA,NA,NA,NA
"5015","48894","2020-04-26",NA,NA,NA,NA
"5016","49355","2020-02-01","1",4855,24067,74
"5017","49355","2020-02-02","1",364,2279,796
"5018","49355","2020-02-03","0",10924,1063,93
"5019","49355","2020-02-04","0",NA,NA,NA
"5020","49355","2020-02-05","0",6082,5831,16414
"5021","49355","2020-02-06","0",325,1472,6384
"5022","49355","2020-02-07","0",3327,2138,5104
"5023","49355","2020-02-08","1",3150,14218,3548
"5024","49355","2020-02-09","1",6816,1063,893
"5025","49355","2020-02-10","0",1262,1691,529
"5026","49355","2020-02-11","0",4429,3706,14762
"5027","49355","2020-02-12","0",515,2359,4996
"5028","49355","2020-02-13","0",NA,NA,509
"5029","49355","2020-02-14","0",NA,NA,270
"5030","49355","2020-02-15","1",1491,4711,NA
"5031","49355","2020-02-16","1",1051,3174,NA
"5032","49355","2020-02-17","0",5632,12402,7078
"5033","49355","2020-02-18","0",32668,1361,5734
"5034","49355","2020-02-19","0",2266,2389,2121
"5035","49355","2020-02-20","0",7109,7751,NA
"5036","49355","2020-02-21","0",NA,NA,302
"5037","49355","2020-02-22","1",589,562,9960
"5038","49355","2020-02-23","1",407,855,41
"5039","49355","2020-02-24","0",373,851,NA
"5040","49355","2020-02-25","0",24,1288,0
"5041","49355","2020-02-26","0",24056,1510,4
"5042","49355","2020-02-27","0",1159,3297,2969
"5043","49355","2020-02-28","0",11366,8452,20
"5044","49355","2020-02-29","1",5130,73,21
"5045","49355","2020-03-01","1",85,299,14200
"5046","49355","2020-03-02","0",1035,2037,6457
"5047","49355","2020-03-03","0",1440,2554,711
"5048","49355","2020-03-04","0",540,2546,14167
"5049","49355","2020-03-05","0",3268,8663,15465
"5050","49355","2020-03-06","0",11869,17426,2701
"5051","49355","2020-03-07","1",5286,4793,12417
"5052","49355","2020-03-08","1",718,2143,6086
"5053","49355","2020-03-09","0",2750,15909,2171
"5054","49355","2020-03-10","0",1341,2136,346
"5055","49355","2020-03-11","0",1630,2304,973
"5056","49355","2020-03-12","0",557,1980,0
"5057","49355","2020-03-13","0",995,427,NA
"5058","49355","2020-03-14","1",245,1643,0
"5059","49355","2020-03-15","1",NA,NA,214
"5060","49355","2020-03-16","0",NA,NA,241
"5061","49355","2020-03-17","0",5991,399,100
"5062","49355","2020-03-18","0",1523,3613,0
"5063","49355","2020-03-19","0",NA,NA,69
"5064","49355","2020-03-20","0",380,310,203
"5065","49355","2020-03-21","1",NA,NA,27
"5066","49355","2020-03-22","1",NA,NA,0
"5067","49355","2020-03-23","0",NA,NA,NA
"5068","49355","2020-03-24","0",5923,13642,1
"5069","49355","2020-03-25","0",390,3783,0
"5070","49355","2020-03-26","0",3774,2230,NA
"5071","49355","2020-03-27","0",4568,4818,0
"5072","49355","2020-03-28","1",910,2396,134
"5073","49355","2020-03-29","1",NA,NA,427
"5074","49355","2020-03-30","0",11431,29034,4054
"5075","49355","2020-03-31","0",4568,4941,NA
"5076","49355","2020-04-01","0",632,959,0
"5077","49355","2020-04-02","0",1785,9827,1425
"5078","49355","2020-04-03","0",NA,NA,0
"5079","49355","2020-04-04","1",1531,10049,707
"5080","49355","2020-04-05","1",583,10886,NA
"5081","49355","2020-04-06","0",11397,4499,1473
"5082","49355","2020-04-07","0",NA,NA,1608
"5083","49355","2020-04-08","0",81,2030,NA
"5084","49355","2020-04-09","0",831,2030,NA
"5085","49355","2020-04-10","0",1958,11058,3084
"5086","49355","2020-04-11","1",700,1837,3049
"5087","49355","2020-04-13","0",526,9829,0
"5088","49355","2020-04-14","0",756,1558,82
"5089","49355","2020-04-15","0",NA,NA,86
"5090","49355","2020-04-16","0",1754,1083,3194
"5091","49355","2020-04-17","0",377,1745,348
"5092","49355","2020-04-18","1",142,612,NA
"5093","49355","2020-04-19","1",28661,2417,2260
"5094","49355","2020-04-20","0",5170,9891,NA
"5095","49355","2020-04-21","0",1610,1813,822
"5096","49355","2020-04-22","0",15401,19822,334
"5097","49355","2020-04-23","0",1848,4097,3655
"5098","49355","2020-04-24","0",41,2546,67
"5099","49355","2020-04-25","1",709,2695,NA
"5100","49355","2020-04-26",NA,NA,NA,NA
"5101","50049","2020-02-01","1",250,2917,NA
"5102","50049","2020-02-02","1",810,2469,852
"5103","50049","2020-02-03","0",624,962,0
"5104","50049","2020-02-04","0",96,7026,4005
"5105","50049","2020-02-05","0",16555,2186,NA
"5106","50049","2020-02-06","0",3579,3372,17483
"5107","50049","2020-02-07","0",432,284,NA
"5108","50049","2020-02-08","1",1945,2356,19615
"5109","50049","2020-02-09","1",1081,1562,1847
"5110","50049","2020-02-10","0",632,5023,10671
"5111","50049","2020-02-11","0",2512,3964,5362
"5112","50049","2020-02-12","0",1189,1140,6381
"5113","50049","2020-02-13","0",5320,14715,3392
"5114","50049","2020-02-14","0",1129,3226,6699
"5115","50049","2020-02-15","1",1127,674,3736
"5116","50049","2020-02-16","1",431,2298,16132
"5117","50049","2020-02-17","0",NA,NA,8312
"5118","50049","2020-02-18","0",4614,253,6
"5119","50049","2020-02-19","0",256,2881,0
"5120","50049","2020-02-20","0",2349,6544,4225
"5121","50049","2020-02-21","0",740,2831,2716
"5122","50049","2020-02-22","1",2552,2650,7232
"5123","50049","2020-02-23","1",23918,3654,193
"5124","50049","2020-02-24","0",NA,NA,NA
"5125","50049","2020-02-25","0",1503,1183,1340
"5126","50049","2020-02-26","0",11680,783,1724
"5127","50049","2020-02-27","0",997,4462,3441
"5128","50049","2020-02-28","0",632,1523,1110
"5129","50049","2020-02-29","1",NA,NA,247
"5130","50049","2020-03-01","1",830,1846,NA
"5131","50049","2020-03-02","0",376,819,2863
"5132","50049","2020-03-03","0",3289,2393,13153
"5133","50049","2020-03-04","0",1767,5828,12606
"5134","50049","2020-03-05","0",941,968,7128
"5135","50049","2020-03-06","0",1291,3506,NA
"5136","50049","2020-03-07","1",1455,1365,282
"5137","50049","2020-03-08","1",3124,2856,NA
"5138","50049","2020-03-09","0",4924,2888,2546
"5139","50049","2020-03-10","0",19136,3599,5958
"5140","50049","2020-03-11","0",2467,2228,10987
"5141","50049","2020-03-12","0",77,727,471
"5142","50049","2020-03-13","0",2963,3335,2318
"5143","50049","2020-03-14","1",1013,1837,3049
"5144","50049","2020-03-15","1",143,395,0
"5145","50049","2020-03-16","0",118,3923,1140
"5146","50049","2020-03-17","0",121,2669,750
"5147","50049","2020-03-18","0",3241,3012,2066
"5148","50049","2020-03-19","0",6004,6107,302
"5149","50049","2020-03-20","0",2435,540,1462
"5150","50049","2020-03-21","1",0,30,10477
"5151","50049","2020-03-22","1",624,3141,508
"5152","50049","2020-03-23","0",262,2311,463
"5153","50049","2020-03-24","0",NA,NA,269
"5154","50049","2020-03-25","0",1227,7425,1012
"5155","50049","2020-03-26","0",4788,4328,3235
"5156","50049","2020-03-27","0",NA,NA,NA
"5157","50049","2020-03-28","1",8046,7752,345
"5158","50049","2020-03-29","1",3343,14989,247
"5159","50049","2020-03-30",NA,NA,NA,NA
"5160","50049","2020-03-31","0",721,3086,1647
"5161","50049","2020-04-01","0",NA,NA,248
"5162","50049","2020-04-02","0",NA,NA,1041
"5163","50049","2020-04-03","0",6310,2311,465
"5164","50049","2020-04-04","1",1979,3817,1588
"5165","50049","2020-04-05","1",1289,5199,1399
"5166","50049","2020-04-06","0",2361,14158,850
"5167","50049","2020-04-07","0",18844,1121,606
"5168","50049","2020-04-08","0",1222,11701,5797
"5169","50049","2020-04-09","0",601,3189,NA
"5170","50049","2020-04-10","0",3255,4396,645
"5171","50049","2020-04-11","1",NA,NA,436
"5172","50049","2020-04-13","0",61,22,92
"5173","50049","2020-04-14","0",2664,13439,NA
"5174","50049","2020-04-15","0",1286,7385,NA
"5175","50049","2020-04-16","0",2036,2119,2202
"5176","50049","2020-04-17","0",NA,NA,5357
"5177","50049","2020-04-18","1",12060,6815,3155
"5178","50049","2020-04-19","1",955,2139,331
"5179","50049","2020-04-20","0",5331,11692,1102
"5180","50049","2020-04-21","0",NA,NA,129
"5181","50049","2020-04-22","0",143,7585,NA
"5182","50049","2020-04-23","0",NA,NA,1102
"5183","50049","2020-04-24","0",13798,77,399
"5184","50049","2020-04-25","1",3486,17253,1977
"5185","50049","2020-04-26","1",11943,3901,1148
"5186","50609","2020-02-01","1",7797,4346,0
"5187","50609","2020-02-02","1",NA,NA,299
"5188","50609","2020-02-03","0",926,2213,50
"5189","50609","2020-02-04","0",NA,NA,13224
"5190","50609","2020-02-05","0",1386,4659,8375
"5191","50609","2020-02-06","0",1455,651,4521
"5192","50609","2020-02-07","0",NA,NA,3240
"5193","50609","2020-02-08","1",3261,7389,5358
"5194","50609","2020-02-09","1",NA,NA,3512
"5195","50609","2020-02-10","0",1720,852,108
"5196","50609","2020-02-11","0",309,2710,11966
"5197","50609","2020-02-12","0",5822,328,6383
"5198","50609","2020-02-13","0",NA,NA,NA
"5199","50609","2020-02-14","0",2192,1054,10530
"5200","50609","2020-02-15","1",NA,NA,3654
"5201","50609","2020-02-16","1",NA,NA,NA
"5202","50609","2020-02-17","0",692,9839,3172
"5203","50609","2020-02-18","0",1370,901,86
"5204","50609","2020-02-19","0",NA,NA,NA
"5205","50609","2020-02-20","0",NA,NA,NA
"5206","50609","2020-02-21","0",1065,2751,1265
"5207","50609","2020-02-22","1",956,2101,3062
"5208","50609","2020-02-23","1",457,4512,6014
"5209","50609","2020-02-24","0",NA,NA,NA
"5210","50609","2020-02-25","0",1136,2176,0
"5211","50609","2020-02-26","0",316,622,1112
"5212","50609","2020-02-27","0",842,2177,3506
"5213","50609","2020-02-28","0",12907,5061,NA
"5214","50609","2020-02-29","1",1926,4461,NA
"5215","50609","2020-03-01","1",6320,3175,NA
"5216","50609","2020-03-02","0",4770,1071,7341
"5217","50609","2020-03-03","0",NA,NA,5485
"5218","50609","2020-03-04","0",1839,3793,5723
"5219","50609","2020-03-05","0",195,532,2435
"5220","50609","2020-03-06","0",3658,4945,8871
"5221","50609","2020-03-07","1",2257,14709,3902
"5222","50609","2020-03-08","1",2979,173,93
"5223","50609","2020-03-09","0",665,1697,NA
"5224","50609","2020-03-10","0",3837,2693,5967
"5225","50609","2020-03-11","0",2835,2396,3166
"5226","50609","2020-03-12","0",4180,303,0
"5227","50609","2020-03-13","0",2542,2394,418
"5228","50609","2020-03-14","1",3175,4364,NA
"5229","50609","2020-03-15","1",160,811,0
"5230","50609","2020-03-16","0",3291,6681,629
"5231","50609","2020-03-17","0",888,7363,1838
"5232","50609","2020-03-18","0",3510,12376,1056
"5233","50609","2020-03-19","0",2806,840,NA
"5234","50609","2020-03-20","0",2120,2439,1034
"5235","50609","2020-03-21","1",290,1724,0
"5236","50609","2020-03-22","1",1192,18023,560
"5237","50609","2020-03-23","0",NA,NA,NA
"5238","50609","2020-03-24","0",231,7006,NA
"5239","50609","2020-03-25","0",94,5411,4851
"5240","50609","2020-03-26","0",NA,NA,NA
"5241","50609","2020-03-27","0",208,984,17
"5242","50609","2020-03-28","1",18048,877,NA
"5243","50609","2020-03-29","1",1311,1628,346
"5244","50609","2020-03-30","0",16,504,NA
"5245","50609","2020-03-31","0",5478,105,203
"5246","50609","2020-04-01","0",1819,8473,3145
"5247","50609","2020-04-02","0",NA,NA,167
"5248","50609","2020-04-03","0",5518,6393,1050
"5249","50609","2020-04-04","1",2290,5196,4959
"5250","50609","2020-04-05","1",1898,3076,4541
"5251","50609","2020-04-06","0",NA,NA,NA
"5252","50609","2020-04-07","0",NA,NA,154
"5253","50609","2020-04-08","0",1286,7563,NA
"5254","50609","2020-04-09","0",711,7430,266
"5255","50609","2020-04-10","0",NA,NA,248
"5256","50609","2020-04-11","1",8,607,917
"5257","50609","2020-04-13","0",3719,8473,3145
"5258","50609","2020-04-14","0",104,2428,NA
"5259","50609","2020-04-15","0",2660,9396,1442
"5260","50609","2020-04-16","0",34,1273,NA
"5261","50609","2020-04-17","0",NA,NA,242
"5262","50609","2020-04-18","1",7,1010,1207
